,task_id,actv_code_type_id,actv_code_id,proj_id
1025,83218,7268,12912,764
1026,83218,7269,12933,764
1027,83218,7270,12939,764
1028,83219,7268,12912,764
1029,83219,7269,12933,764
1030,83219,7270,12942,764
1031,83220,7268,12912,764
1032,83220,7269,12933,764
1033,83220,7270,12943,764
1034,83221,7268,12912,764
1035,83221,7269,12933,764
1036,83221,7270,12936,764
1037,83222,7268,12912,764
1038,83222,7269,12933,764
1039,83222,7270,12938,764
1040,83223,7268,12912,764
1041,83223,7269,12933,764
1042,83223,7270,12938,764
1043,83224,7268,12912,764
1044,83224,7269,12933,764
1045,83224,7270,12938,764
1046,83225,7268,12912,764
1047,83225,7269,12933,764
1048,83225,7270,12941,764
1049,83226,7268,12912,764
1050,83226,7269,12933,764
1051,83226,7270,12936,764
1052,83227,7268,12912,764
1053,83227,7269,12933,764
1054,83227,7270,12937,764
1055,83228,7268,12912,764
1056,83228,7269,12933,764
1057,83228,7270,12938,764
1058,83228,7271,12948,764
1059,83229,7268,12912,764
1060,83229,7269,12933,764
1061,83229,7270,12945,764
1062,83230,7268,12912,764
1063,83230,7269,12933,764
1064,83230,7270,12945,764
1065,83231,7268,12912,764
1066,83231,7269,12933,764
1067,83231,7270,12940,764
1068,83232,7268,12912,764
1069,83232,7269,12933,764
1070,83232,7270,12940,764
1071,83233,7268,12912,764
1072,83233,7269,12933,764
1073,83233,7270,12939,764
1074,83234,7268,12912,764
1075,83234,7269,12933,764
1076,83234,7270,12939,764
1077,83235,7268,12912,764
1078,83235,7269,12933,764
1079,83235,7270,12939,764
1080,83236,7240,13079,764
1081,83236,7268,12913,764
1082,83236,7269,12923,764
1083,83236,7270,12937,764
1084,83237,7240,13079,764
1085,83237,7268,12913,764
1086,83237,7269,12923,764
1087,83237,7270,12937,764
1088,83238,7268,12913,764
1089,83238,7269,12923,764
1090,83238,7270,12938,764
1091,83238,7271,12948,764
1092,83239,7268,12913,764
1093,83239,7269,12923,764
1094,83239,7270,12938,764
1095,83239,7271,12949,764
1096,83240,7268,12913,764
1097,83240,7269,12923,764
1098,83240,7270,12945,764
1099,83241,7268,12913,764
1100,83241,7269,12923,764
1101,83241,7270,12946,764
1102,83242,7268,12913,764
1103,83242,7269,12923,764
1104,83242,7270,12937,764
1105,83243,7268,12913,764
1106,83243,7269,12923,764
1107,83243,7270,12938,764
1108,83243,7271,12950,764
1109,83244,7268,12913,764
1110,83244,7269,12923,764
1111,83244,7270,12946,764
1112,83245,7268,12913,764
1113,83245,7269,12923,764
1114,83245,7270,12938,764
1115,83245,7271,12950,764
1116,83246,7268,12913,764
1117,83246,7269,12923,764
1118,83246,7270,12938,764
1119,83246,7271,12951,764
1120,83247,7268,12913,764
1121,83247,7269,12923,764
1122,83247,7270,12938,764
1123,83247,7271,12952,764
1124,83248,7268,12913,764
1125,83248,7269,12923,764
1126,83248,7270,12938,764
1127,83248,7271,12951,764
1128,83249,7268,12913,764
1129,83249,7269,12923,764
1130,83249,7270,12938,764
1131,83249,7271,12952,764
1132,83250,7268,12913,764
1133,83250,7269,12923,764
1134,83250,7270,12938,764
1135,83250,7271,12951,764
1136,83251,7268,12913,764
1137,83251,7269,12923,764
1138,83251,7270,12938,764
1139,83251,7271,12952,764
1140,83252,7268,12913,764
1141,83252,7269,12923,764
1142,83252,7270,12945,764
1143,83253,7268,12913,764
1144,83253,7269,12923,764
1145,83253,7270,12939,764
1146,83254,7268,12913,764
1147,83254,7269,12923,764
1148,83254,7270,12939,764
1149,83255,7268,12913,764
1150,83255,7269,12923,764
1151,83255,7270,12939,764
1152,83256,7268,12913,764
1153,83256,7269,12923,764
1154,83256,7270,12940,764
1155,83257,7268,12913,764
1156,83257,7269,12923,764
1157,83257,7270,12940,764
1158,83258,7268,12913,764
1159,83258,7269,12923,764
1160,83258,7270,12939,764
1161,83259,7240,13079,764
1162,83259,7268,12913,764
1163,83259,7269,12923,764
1164,83259,7270,12942,764
1165,83260,7268,12913,764
1166,83260,7269,12923,764
1167,83260,7270,12943,764
1168,83261,7240,13079,764
1169,83261,7268,12913,764
1170,83261,7269,12923,764
1171,83261,7270,12936,764
1172,83262,7268,12913,764
1173,83262,7269,12923,764
1174,83262,7270,12938,764
1175,83263,7268,12913,764
1176,83263,7269,12923,764
1177,83263,7270,12938,764
1178,83264,7268,12913,764
1179,83264,7269,12923,764
1180,83264,7270,12938,764
1181,83265,7268,12913,764
1182,83265,7269,12923,764
1183,83265,7270,12941,764
1184,83266,7268,12913,764
1185,83266,7269,12923,764
1186,83266,7270,12936,764
1187,83267,7268,12913,764
1188,83267,7269,12923,764
1189,83267,7270,12937,764
1190,83268,7268,12913,764
1191,83268,7269,12923,764
1192,83268,7270,12938,764
1193,83268,7271,12948,764
1194,83269,7268,12913,764
1195,83269,7269,12923,764
1196,83269,7270,12945,764
1197,83270,7268,12913,764
1198,83270,7269,12923,764
1199,83270,7270,12945,764
1200,83271,7268,12913,764
1201,83271,7269,12923,764
1202,83271,7270,12940,764
1203,83272,7268,12913,764
1204,83272,7269,12923,764
1205,83272,7270,12940,764
1206,83273,7268,12913,764
1207,83273,7269,12923,764
1208,83273,7270,12939,764
1209,83274,7268,12913,764
1210,83274,7269,12923,764
1211,83274,7270,12939,764
1212,83275,7268,12913,764
1213,83275,7269,12923,764
1214,83275,7270,12939,764
1215,83276,7240,13079,764
1216,83276,7268,12913,764
1217,83276,7269,12924,764
1218,83276,7270,12937,764
1219,83277,7240,13079,764
1220,83277,7268,12913,764
1221,83277,7269,12924,764
1222,83277,7270,12937,764
1223,83278,7268,12913,764
1224,83278,7269,12924,764
1225,83278,7270,12938,764
1226,83278,7271,12948,764
1227,83279,7268,12913,764
1228,83279,7269,12924,764
1229,83279,7270,12938,764
1230,83279,7271,12949,764
1231,83280,7268,12913,764
1232,83280,7269,12924,764
1233,83280,7270,12945,764
1234,83281,7268,12913,764
1235,83281,7269,12924,764
1236,83281,7270,12946,764
1237,83282,7268,12913,764
1238,83282,7269,12924,764
1239,83282,7270,12937,764
1240,83283,7268,12913,764
1241,83283,7269,12924,764
1242,83283,7270,12938,764
1243,83283,7271,12950,764
1244,83284,7268,12913,764
1245,83284,7269,12924,764
1246,83284,7270,12946,764
1247,83285,7268,12913,764
1248,83285,7269,12924,764
1249,83285,7270,12938,764
1250,83285,7271,12950,764
1251,83286,7268,12913,764
1252,83286,7269,12924,764
1253,83286,7270,12938,764
1254,83286,7271,12951,764
1255,83287,7268,12913,764
1256,83287,7269,12924,764
1257,83287,7270,12938,764
1258,83287,7271,12952,764
1259,83288,7268,12913,764
1260,83288,7269,12924,764
1261,83288,7270,12938,764
1262,83288,7271,12951,764
1263,83289,7268,12913,764
1264,83289,7269,12924,764
1265,83289,7270,12938,764
1266,83289,7271,12952,764
1267,83290,7268,12913,764
1268,83290,7269,12924,764
1269,83290,7270,12938,764
1270,83290,7271,12951,764
1271,83291,7268,12913,764
1272,83291,7269,12924,764
1273,83291,7270,12938,764
1274,83291,7271,12952,764
1275,83292,7268,12913,764
1276,83292,7269,12924,764
1277,83292,7270,12945,764
1278,83293,7268,12913,764
1279,83293,7269,12924,764
1280,83293,7270,12939,764
1281,83294,7268,12913,764
1282,83294,7269,12924,764
1283,83294,7270,12939,764
1284,83295,7268,12913,764
1285,83295,7269,12924,764
1286,83295,7270,12939,764
1287,83296,7268,12913,764
1288,83296,7269,12924,764
1289,83296,7270,12940,764
1290,83297,7268,12913,764
1291,83297,7269,12924,764
1292,83297,7270,12940,764
1293,83298,7268,12913,764
1294,83298,7269,12924,764
1295,83298,7270,12939,764
1296,83299,7240,13079,764
1297,83299,7268,12913,764
1298,83299,7269,12924,764
1299,83299,7270,12942,764
1300,83300,7268,12913,764
1301,83300,7269,12924,764
1302,83300,7270,12943,764
1303,83301,7240,13079,764
1304,83301,7268,12913,764
1305,83301,7269,12924,764
1306,83301,7270,12936,764
1307,83302,7268,12913,764
1308,83302,7269,12924,764
1309,83302,7270,12938,764
1310,83303,7268,12913,764
1311,83303,7269,12924,764
1312,83303,7270,12938,764
1313,83304,7268,12913,764
1314,83304,7269,12924,764
1315,83304,7270,12938,764
1316,83305,7268,12913,764
1317,83305,7269,12924,764
1318,83305,7270,12941,764
1319,83306,7268,12913,764
1320,83306,7269,12924,764
1321,83306,7270,12936,764
1322,83307,7268,12913,764
1323,83307,7269,12924,764
1324,83307,7270,12937,764
1325,83308,7268,12913,764
1326,83308,7269,12924,764
