,cost_item_id,acct_id,pobs_id,cost_type_id,proj_id,task_id,cost_name,po_number,vendor_name,act_cost,cost_per_qty,remain_cost,target_cost,cost_load_type,auto_compute_act_flag,target_qty,qty_name,cost_descr,contract_manager_import
993,6552,,,,859,86293,Sundries,,,0.00,2674.00,1071.00,1071.00,CL_Uniform,N,0.400524,,,
994,6553,,,,859,86294,Sundries,,,0.00,667.00,1658.00,1658.00,CL_Uniform,N,2.485757,,,
995,6554,,,,859,86296,Sundries,,,0.00,1065.00,325.00,325.00,CL_Uniform,N,0.305164,,,
996,6555,,,,859,86297,Sundries,,,0.00,2500.00,1071.00,1071.00,CL_Uniform,N,0.4284,,,
997,6556,,,,859,86298,Sundries,,,0.00,667.00,1283.00,1283.00,CL_Uniform,N,1.923538,,,
998,6557,,,,859,86300,Sundries,,,0.00,1065.00,325.00,325.00,CL_Uniform,N,0.305164,,,
999,6558,,,,859,86301,Sundries,,,0.00,2650.00,1071.00,1071.00,CL_Uniform,N,0.404151,,,
1000,6559,,,,859,86303,Sundries,,,0.00,666.00,1283.00,1283.00,CL_Uniform,N,1.926426,,,
1001,6560,,,,859,86305,Sundries,,,0.00,1065.00,325.00,325.00,CL_Uniform,N,0.305164,,,
1002,6561,,,,859,86307,Sundries,,,0.00,2800.00,1071.00,1071.00,CL_Uniform,N,0.3825,,,
1003,6562,,,,859,86308,Sundries,,,0.00,666.00,1283.00,1283.00,CL_Uniform,N,1.926426,,,
1004,6563,,,,859,86309,Sundries,,,0.00,127.00,0.00,0.00,CL_Uniform,N,0,,,
1005,6564,,,,859,86310,Sundries,,,0.00,1065.00,323.00,323.00,CL_Uniform,N,0.303286,,,
1006,6565,,,,859,86311,Sundries,,,0.00,2700.00,1068.00,1068.00,CL_Uniform,N,0.395556,,,
1007,6566,,,,859,86313,Sundries,,,0.00,920.00,236.00,236.00,CL_Uniform,N,0.256522,,,
1008,6567,,,,859,86314,Sundries,,,0.00,650.00,1849.00,1849.00,CL_Uniform,N,2.844615,,,
1009,6568,,,,859,86317,Sundries,,,0.00,85875.00,4127.00,4127.00,CL_Uniform,N,0.048058,,,
1010,6569,,,,859,86318,Sundries,,,0.00,24000.00,942.00,942.00,CL_Uniform,N,0.03925,,,
1011,6570,,,,859,86321,,,,0.00,46365.00,46365.00,46365.00,CL_Uniform,N,1,,,
1012,6571,,,,859,86322,Sundries,,,630.00,1000.00,0.00,630.00,CL_Uniform,Y,0.63,,,
1013,6572,,,,859,86322,Consulting,,,1500.00,27000.00,0.00,1500.00,CL_Uniform,Y,0.055556,,,
1014,6573,,,,859,86323,Fringes,,,1750.00,5000.00,0.00,1750.00,CL_Uniform,Y,0.35,,,
1015,6574,,,,859,86323,Sundries,,,0.00,1500.00,0.00,0.00,CL_Uniform,Y,0,,,
1016,6575,,,,859,86324,Sundries,,,3291.00,1000.00,0.00,3291.00,CL_Uniform,Y,3.291,,,
1017,6576,,,,859,86325,Fringes,,,1750.00,5000.00,0.00,1750.00,CL_Uniform,Y,0.35,,,
1018,6577,,,,859,86325,Sundries,,,0.00,1000.00,0.00,0.00,CL_Uniform,Y,0,,,
1019,6578,,,,859,86326,Sundries,,,3291.00,1000.00,0.00,3291.00,CL_Uniform,Y,3.291,,,
1020,6579,,,,859,86327,Sundries,,,0.00,1500.00,0.00,0.00,CL_Uniform,Y,0,,,
1021,6580,,,,859,86327,Fringes,,,1750.00,5000.00,0.00,1750.00,CL_Uniform,Y,0.35,,,
1022,6581,,,,859,86328,Sundries,,,3291.00,1000.00,0.00,3291.00,CL_Uniform,Y,3.291,,,
1023,6582,,,,859,86329,Sundries,,,0.00,1500.00,0.00,0.00,CL_Uniform,Y,0,,,
1024,6583,,,,859,86329,Fringes,,,1750.00,5000.00,0.00,1750.00,CL_Uniform,Y,0.35,,,
1025,6584,,,,859,86330,Sundries,,,3291.00,1000.00,0.00,3291.00,CL_Uniform,Y,3.291,,,
1026,6585,,,,859,86331,Sundries,,,0.00,1500.00,0.00,0.00,CL_Uniform,Y,0,,,
1027,6586,,,,859,86331,Fringes,,,0.00,5000.00,1750.00,1750.00,CL_Uniform,Y,0.35,,,
1028,6587,,,,859,86332,Sundries,,,0.00,1000.00,3291.00,3291.00,CL_Uniform,Y,3.291,,,
1029,6588,,,,859,86333,Sundries,,,0.00,1500.00,0.00,0.00,CL_Uniform,Y,0,,,
1030,6589,,,,859,86333,Fringes,,,0.00,5000.00,1751.00,1751.00,CL_Uniform,Y,0.3502,,,
1031,6590,,,,859,86335,Fringes,,,139.00,139.00,0.00,139.00,CL_Uniform,N,1,,,
1032,6591,,,,859,86336,Fringes,,,139.00,139.00,0.00,139.00,CL_Uniform,N,1,,,
1033,6592,,,,859,86337,Fringes,,,139.00,139.00,0.00,139.00,CL_Uniform,N,1,,,
1034,6593,,,,859,86338,Fringes,,,139.00,139.00,0.00,139.00,CL_Uniform,N,1,,,
1035,6594,,,,859,86339,Fringes,,,0.00,139.00,139.00,139.00,CL_Uniform,N,1,,,
1036,6595,,,,859,86340,Fringes,,,0.00,140.00,140.00,140.00,CL_Uniform,N,1,,,
1037,6596,,,,859,86342,Sundries,,,0.00,4500.00,842.00,842.00,CL_Uniform,Y,0.187111,,,
1038,6597,,,,859,86343,Sundries,,,0.00,4500.00,842.00,842.00,CL_Uniform,Y,0.187111,,,
1039,6598,,,,859,86344,Sundries,,,0.00,4500.00,842.00,842.00,CL_Uniform,Y,0.187111,,,
1040,6599,,,,859,86345,Sundries,,,0.00,4500.00,842.00,842.00,CL_Uniform,Y,0.187111,,,
1041,6600,,,,859,86346,Sundries,,,0.00,4500.00,842.00,842.00,CL_Uniform,Y,0.187111,,,
1042,6601,,,,859,86347,Sundries,,,0.00,3100.00,841.00,841.00,CL_Uniform,Y,0.27129,,,
1043,6602,,,,859,86350,Sundries,,,676.00,1000.00,0.00,676.00,CL_Uniform,Y,0.676,,,
1044,6603,,,,859,86350,Consulting,,,4500.00,27000.00,0.00,4500.00,CL_Uniform,Y,0.166667,,,
1045,6604,,,,859,86351,Fringes,,,5000.00,5000.00,0.00,5000.00,CL_Uniform,Y,1,,,
1046,6605,,,,859,86351,Sundries,,,1500.00,1500.00,0.00,1500.00,CL_Uniform,Y,1,,,
1047,6606,,,,859,86352,Sundries,,,1000.00,1000.00,0.00,1000.00,CL_Uniform,Y,1,,,
1048,6607,,,,859,86353,Fringes,,,5000.00,5000.00,0.00,5000.00,CL_Uniform,Y,1,,,
