,wbs_id,proj_id,obs_id,seq_num,proj_node_flag,sum_data_flag,status_code,wbs_short_name,wbs_name,phase_id,parent_wbs_id,ev_user_pct,ev_etc_user_value,orig_cost,indep_remain_total_cost,ann_dscnt_rate_pct,dscnt_period_type,indep_remain_work_qty,anticip_start_date,anticip_end_date,ev_compute_type,ev_etc_compute_type,guid,tmpl_guid,plan_open_state
616,41245,8788,540,605,N,N,WS_Open,2,(New WBS)-1,,40713,4,0.88,0.00,0.00,,,,,,EC_Cmp_pct,EE_Rem_hr,g/zWARg1Ok6vKdcTwlDgIQ,,
617,41246,8788,540,706,N,N,WS_Open,EM1,MECHANICAL ROOMS (8 NOS.) ; Zone PE-1,,40786,4,0.88,0.00,0.00,,,,,,EC_Cmp_pct,EE_Rem_hr,O/4fh4DQpESpYHUZZ+yOMA,mOnjLAopQkmvuadNQP+Ozw,
618,41247,8788,540,105,N,N,WS_Open,AM2,MECHANICAL ROOMS (4 NOS.) ; Zone PA-2,,40786,4,0.88,0.00,0.00,,,,,,EC_Cmp_pct,EE_Rem_hr,rP8ORn19PUWIylDGLPCpgQ,/CrQ/lQqhU6BQCy3J1oJhA,
619,41248,8788,540,1,N,N,WS_Open,02,Mech-1,,40803,4,0.88,0.00,0.00,,,,,,EC_Cmp_pct,EE_Rem_hr,OdAXiO5Y3Eam7PnFpBtOjQ,,
620,41249,8788,540,4903,N,N,WS_Open,112,CAR PARK ZONE S11-A2,,40772,4,0.88,0.00,0.00,,,,,,EC_Cmp_pct,EE_Rem_hr,YH8J9G/TjE678DOvNMWu4Q,MQaNm/rM50q+mRQXCIcCWQ,
621,41250,8788,540,202,N,N,WS_Open,04,Public Area ( Elev.Lobby & Corridors ),,40803,4,0.88,0.00,0.00,,,,,,EC_Cmp_pct,EE_Rem_hr,zDH6YhnwP0KLo8NuQxFI1Q,,
622,41251,8788,540,304,N,N,WS_Open,4,Gallery,,40714,4,0.88,0.00,0.00,,,,,,EC_Cmp_pct,EE_Rem_hr,PPt/HVtAn0irCMgeR6vtPA,rW0dSBkL7kOipuxww+QVBQ,
623,41252,8788,540,1403,N,N,WS_Open,10,Precommissioning Tesing & snagging,,40730,4,0.88,0.00,0.00,,,,,,EC_Cmp_pct,EE_Rem_hr,OM+WupvNNkKEtaTgDFU6ng,3LiEy9IApk2sJNrbA5BsIg,
624,41253,8788,540,407,N,N,WS_Open,DM1,MECHANICAL ROOMS (2 NOS.) ; Zone PD-1,,40786,4,0.88,0.00,0.00,,,,,,EC_Cmp_pct,EE_Rem_hr,PpSVsHnm/U2i2MOyNhJn0g,2n74iKO0lU2Iw3lVjVdLLA,
625,41254,8788,540,602,N,N,WS_Open,02,MEP Risers,,40818,4,0.88,0.00,0.00,,,,,,EC_Cmp_pct,EE_Rem_hr,jj9FbGPEB0ezQhjsBQCdgg,,
626,41255,8788,540,1502,N,N,WS_Open,10,Precommissioning Tesing & snagging,,40818,4,0.88,0.00,0.00,,,,,,EC_Cmp_pct,EE_Rem_hr,ey67MXZ6yUSpisZYPoOQNA,3LiEy9IApk2sJNrbA5BsIg,
627,41256,8788,540,0,N,N,WS_Open,01,Structure & Envelopment,,40796,4,0.88,0.00,0.00,,,,,,EC_Cmp_pct,EE_Rem_hr,RqIfxjbSNUG+2oAwydli+g,i1xjDVEOVkWoiJanl+4fWg,
